DateTime,AddedIPs,RemovedIPs
1580183527,6,5
1580183762,60,87
1580185461,16,3
1580186102,88,106
1580187368,29,8
1580187623,64,83
1580188537,507,0
1580189287,8,5
1580191228,198,106
1580192044,50,45
1580193132,10,6
1580193604,58,93
1580195300,11,5
1580195404,71,49
1580195643,10,0
1580196483,27,1
1580197212,10,9
1580198103,75,90
1580199144,8,6
1580199202,50,55
1580200211,0,1272
1580201047,5,5
1580202975,134,144
1580204901,60,8
1580205869,140,187
1580206818,9,2
1580208728,100,71
1580208907,76,27
1580210660,15,326
1580210882,86,82
1580212570,27,17
1580212830,73,179
1580214485,182,0
1580215121,88,116
1580216425,16,12
1580216661,66,43
1580217243,31,0
1580218331,8,6
1580218503,55,61
1580220506,50,46
1580220843,48,52
1580222423,13,4
1580222712,1844,103
1580224581,99,85
1580226124,84,111
1580226733,11,1
1580227393,39,66
1580228654,9,8
1580229006,66,107
1580229723,40,30
1580230578,6,12
1580231405,81,56
1580232507,9,5
1580234408,76,6
1580235003,117,185
1580236348,9,4
1580238511,150,139
1580238843,43,38
1580239814,289,255
1580240412,11,5
1580240523,28,73
1580242330,5,4
1580242442,63,69
1580243283,33,0
1580244264,6,14
1580244631,72,117
1580246172,13,14
1580248092,138,211
1580248562,39,2
1580250026,4,11
1580250844,96,149
1580251926,9,6
1580252162,52,27
1580253848,11,8
1580254648,94,112
1580255780,15,16
1580256433,97,87
1580256843,17,0
1580257686,167,0
1580257811,508,0
1580258103,52,92
1580259608,15,12
1580260513,40,31
1580261544,95,47
1580262962,68,114
1580263709,15,4
1580264112,0,766
1580265612,56,54
1580266503,104,119
1580267534,6,4
1580267704,40,63
1580269463,10,1
1580270102,95,107
1580271634,13,9
1580272086,96,53
1580272923,26,158
1580273527,8,12
1580274843,86,60
1580275481,6,6
1580276523,82,113
1580277380,15,5
1580278698,43,1
1580279291,52,45
1580279571,38,60
1580281212,12,6
1580281804,90,74
1580283241,6,8
1580285068,81,121
1580285321,55,79
1580286969,10,12
1580287324,64,139
1580288165,35,2
1580288911,10,15
1580289305,48,66
1580290810,8,9
1580291702,89,178
1580292733,12,11
1580292903,56,62
1580294660,5,10
1580295363,89,117
1580296570,10,504
1580297412,71,1339
1580298490,15,17
1580300043,411,234
1580300418,254,0
1580301303,40,91
1580302326,9,16
1580302458,50,27
1580303643,47,75
1580304259,4,5
1580304483,30,0
1580306165,11,8
1580307244,90,182
1580308332,6,4
1580308504,48,104
1580309112,254,511
1580310509,63,58
1580310833,54,77
1580312409,17,14
1580314346,147,142
1580314443,48,58
1580315283,32,1
1580316250,11,27
1580318173,117,237
1580319012,255,0
1580319734,89,167
1580320100,11,18
1580321643,96,59
1580322005,7,10
1580322903,57,78
1580323926,10,11
1580324486,79,69
1580325869,4,11
1580327111,305,1
1580327768,69,106
1580328843,90,59
1580329683,10,7
1580330524,69,120
1580331616,15,11
1580332443,71,35
1580333532,48,8
1580334963,54,126
1580335698,8,7
1580336042,49,57
1580336883,29,0
1580337608,9,10
1580338572,69,98
1580339542,6,11
1580341447,54,82
1580343616,339,164
1580344173,46,83
1580345525,8,17
1580346603,67,149
1580347459,7,5
1580347805,35,581
1580349365,10,7
1580350204,62,100
1580351287,9,3
1580351403,41,95
1580353227,9,7
1580354043,69,76
1580355131,6,12
1580357058,124,104
1580358611,311,59
1580358978,5,30
1580359692,27,115
1580361145,13,11
1580361559,30,83
1580362160,40,94
1580363051,5,15
1580364974,83,93
1580366905,41,88
1580367282,58,22
1580368827,6,13
1580369285,76,63
1580370738,7,14
1580372663,110,197
1580373005,36,81
1580374568,14,13
1580375642,100,108
1580376486,2,7
1580377323,74,127
1580378425,5,4
1580379243,110,79
1580380332,6,10
1580380440,62,82
1580382251,5,438
1580382903,111,80
1580384179,9,14
1580384524,109,102
1580386100,211,0
1580386202,89,57
1580386745,0,758
1580388021,12,12
1580388962,141,104
1580389941,6,9
1580390043,47,66
1580390883,43,0
1580391849,16,7
1580392204,55,93
1580393773,10,11
1580395325,130,192
1580395689,11,11
1580397243,67,40
1580397607,8,8
1580398923,77,93
1580399526,4,8
1580400021,44,75
1580401459,2,7
1580401812,766,0
1580402523,117,116
1580403367,7,6
1580403616,0,18266
1580405285,9,11
1580406003,18212,0
1580407466,8,14
1580407802,67,53
1580409373,9,9
1580409723,81,91
1580411307,4,10
1580411643,76,52
1580412483,34,0
1580413213,8,7
1580414418,254,0
1580415135,7,5
1580417065,142,254
1580417403,48,28
1580418973,11,12
1580419683,75,57
1580420891,8,8
1580422203,99,164
1580422812,12,11
1580423290,43,0
1580424726,7,9
1580426651,123,158
1580427903,43,97
1580428577,15,13
1580430488,287,85
1580431246,51,126
1580432406,7,7
1580432422,46,52
1580434339,14,9
1580434923,121,105
1580436251,15,10
1580436842,58,65
1580437051,0,510
1580438182,7,13
1580438403,53,111
1580440090,8,5
1580440443,79,52
1580442010,7,10
1580442123,66,109
1580442962,27,1
1580443944,10,9
1580444112,254,0
1580444356,38,54
1580445848,11,6
1580446503,76,110
1580447769,38,12
1580448483,86,64
1580449324,38,96
1580449731,4,9
1580450164,29,0
1580451616,15,11
1580452503,85,131
1580453527,11,9
1580455450,99,94
1580455804,45,78
1580457375,8,6
1580457624,63,90
1580458444,30,1
1580459286,13,7
1580460003,69,112
1580461207,5,11
1580463148,105,63
1580463723,47,97
1580464563,26,0
1580465308,11,10
1580467208,58,65
1580467322,62,198
1580469131,8,405
1580469244,77,62
1580470083,22,0
1580471057,16,5
1580471425,54,116
1580472978,188,1
1580474891,108,197
1580476833,77,51
1580477403,55,63
1580478725,10,6
1580480661,108,103
1580481302,77,68
1580482569,1025,7
1580484735,115,125
1580485323,69,108
1580486163,31,0
1580486653,14,9
1580487303,42,63
1580488083,28,2
1580488578,266,1276
1580489763,98,122
1580490736,7,8
1580490843,53,63
1580491682,38,0
1580492892,51,133
1580493619,252,0
1580494809,94,74
1580496122,92,103
1580496741,8,6
1580496962,31,1
1580497222,10,53
1580498646,19,5
1580500578,129,135
1580501644,113,43
1580502482,12,12
1580503131,92,89
1580504407,14,13
1580505003,106,43
1580506338,13,1
1580508515,127,103
1580508604,79,49
1580510409,15,5
1580511363,133,86
1580512331,11,15
1580512505,65,42
1580514260,14,5
1580514904,105,136
1580516170,162,0
1580518093,152,119
1580519027,57,34
1580520017,16,5
1580520302,52,1
1580521936,16,4
1580522633,130,118
1580523849,9,7
1580524205,78,60
1580524923,35,32
1580525778,9,6
1580526603,64,66
1580527688,6,5
1580527803,63,63
1580529628,8,8
1580530503,110,61
1580531534,36,7
1580532792,65,78
1580533453,13,7
1580534043,53,36
1580535380,16,10
1580535733,57,95
1580536562,33,0
1580537557,7,7
1580537643,44,46
1580538485,29,1
1580538611,255,0
1580539452,45,93
1580541385,66,58
1580543288,7,4
1580543703,142,103
1580545206,6,8
1580547154,130,187
1580547363,56,1
1580548442,40,69
1580549048,3,4
1580549703,101,102
1580550976,7,7
1580552042,117,76
1580552886,5,4
1580553722,82,129
1580554822,8,439
1580555404,78,78
